0,20.0447926,-0.5099458,11.375714,130.9526300558,-3.3314759114,74.317539562
0,0.5099458,-0.588399,9.2574776,3.3314759114,-3.844010667,60.4791011608
0,-7.060788,-2.0790098,15.886773,-46.128128004,-13.5821710234,103.788288009
0,-3.4127142,-14.7884282,6.0016698,-22.2952618686,-96.6128014306,39.2089088034
0,0.0784532,-0.1176798,9.1397978,0.5125347556,-0.7688021334,59.7102990274
0,-1.2160246,-0.4707192,9.8851032,-7.9442887118,-3.0752085336,64.5793792056
0,-1.4121576,-0.196133,9.5320638,-9.2256256008,-1.281336889,62.2729728054
0,-1.2160246,-0.5099458,9.414384,-7.9442887118,-3.3314759114,61.504170672
0,-1.2552512,0.392266,9.1397978,-8.2005560896,2.562673778,59.7102990274
0,0.588399,-0.0392266,7.7276402,3.844010667,-0.2562673778,50.4846734266
0,0.0392266,-0.1569064,9.2574776,0.2562673778,-1.0250695112,60.4791011608
0,-0.588399,-0.4314926,9.2574776,-3.844010667,-2.8189411558,60.4791011608
0,-1.4121576,0.0784532,9.6497436,-9.2256256008,0.5125347556,63.0417749388
0,-0.1569064,-0.3530394,8.9436648,-1.0250695112,-2.3064064002,58.4289621384
0,-0.6276256,-0.5491724,9.6497436,-4.1002780448,-3.5877432892,63.0417749388
0,-1.4121576,-0.3530394,9.610517,-9.2256256008,-2.3064064002,62.785507561
0,0.1176798,-0.1569064,8.2768126,0.7688021334,-1.0250695112,54.0724167158
0,0.0392266,-1.765197,10.787315,0.2562673778,-11.532032001,70.473528895
0,-1.0591182,-0.0784532,9.218251,-6.9192192006,-0.5125347556,60.222833783
0,-1.0591182,1.1375714,-5.4132708,-6.9192192006,7.4317539562,-35.3648981364
0,-4.0011132,2.4320492,15.9259996,-26.1392725356,15.8885774236,104.0445553868
0,-0.392266,-0.3138128,9.218251,-2.562673778,-2.0501390224,60.222833783
0,0.5099458,2.8243152,4.6679654,3.3314759114,18.4512512016,30.4958179582
0,0.196133,-0.1569064,9.1790244,1.281336889,-1.0250695112,59.9665664052
0,-1.9221034,-0.5099458,9.7281968,-12.5571015122,-3.3314759114,63.5543096944
0,0.0392266,-0.1176798,8.825985,0.2562673778,-0.7688021334,57.660160005
0,-9.7281968,-0.8629852,17.455837,-63.5543096944,-5.6378823116,114.038983121
0,-6.276256,0.8237586,12.6701918,-41.002780448,5.3816149338,82.7743630294
0,-1.4906108,-0.3138128,9.3751574,-9.7381603564,-2.0501390224,61.2479032942
0,-0.4314926,-0.196133,9.1397978,-2.8189411558,-1.281336889,59.7102990274
0,-2.941995,-0.2353596,9.218251,-19.220053335,-1.5376042668,60.222833783
0,-1.6475172,-0.6668522,3.6088472,-10.7632298676,-4.3565454226,23.5765987576
0,-0.7060788,-0.392266,7.9629998,-4.6128128004,-2.562673778,52.0222776934
0,-1.7259704,-0.7060788,9.8458766,-11.2757646232,-4.6128128004,64.3231118278
0,0.6668522,-0.784532,8.9828914,4.3565454226,-5.125347556,58.6852295162
0,4.0403398,4.3541526,20.0447926,26.3955399134,28.4456789358,130.9526300558
0,-0.980665,-0.0784532,8.9436648,-6.406684445,-0.5125347556,58.4289621384
0,20.0447926,-13.9646696,20.0447926,130.9526300558,-91.2311864968,130.9526300558
0,-0.4314926,-0.196133,9.1397978,-2.8189411558,-1.281336889,59.7102990274
0,-1.569064,-0.2745862,9.9635564,-10.250695112,-1.7938716446,65.0919139612
0,-3.530394,-11.4933938,-11.179581,-23.064064002,-75.0863416954,-73.036202673
0,-0.6668522,-0.3530394,9.414384,-4.3565454226,-2.3064064002,61.504170672
0,-0.5491724,-0.2353596,9.2967042,-3.5877432892,-1.5376042668,60.7353685386
0,0.0392266,-0.3138128,8.7867584,0.2562673778,-2.0501390224,57.4038926272
0,-5.4132708,-0.9022118,12.0817928,-35.3648981364,-5.8941496894,78.9303523624
0,0.6276256,-0.1569064,9.7281968,4.1002780448,-1.0250695112,63.5543096944
0,2.745862,-12.3956056,-12.1994726,17.938716446,-80.9804913848,-79.6991544958
1,-3.6480738,4.1580196,-3.9618866,-23.8328661354,27.1643420468,-25.8830051578
1,0.588399,-0.3530394,7.9237732,3.844010667,-2.3064064002,51.7660103156
1,-0.784532,-0.0784532,8.9828914,-5.125347556,-0.5125347556,58.6852295162
1,0.9414384,-0.4314926,9.1005712,6.1504170672,-2.8189411558,59.4540316496
1,5.0210048,-4.2364728,17.3773838,32.8022243584,-27.6768768024,113.5264483654
1,1.0983448,-0.1569064,8.5121722,7.1754865784,-1.0250695112,55.6100209826
1,0.4314926,-0.4707192,8.9828914,2.8189411558,-3.0752085336,58.6852295162
1,0.7060788,-0.4707192,9.3751574,4.6128128004,-3.0752085336,61.2479032942
1,1.8828768,-0.3138128,9.4536106,12.3008341344,-2.0501390224,61.7604380498
1,-0.2745862,-0.2745862,9.414384,-1.7938716446,-1.7938716446,61.504170672
1,-0.5099458,-0.1569064,9.3751574,-3.3314759114,-1.0250695112,61.2479032942
1,0.3138128,-0.196133,9.6497436,2.0501390224,-1.281336889,63.0417749388
1,-0.6668522,-1.1375714,10.591182,-4.3565454226,-7.4317539562,69.192192006
1,0.5491724,-0.588399,9.5320638,3.5877432892,-3.844010667,62.2729728054
1,-0.0784532,-0.2353596,10.002783,-0.5125347556,-1.5376042668,65.348181339
1,-1.4121576,1.8828768,-6.7862018,-9.2256256008,12.3008341344,-44.3342563594
1,-6.2370294,5.88399,18.7503148,-40.7465130702,38.44010667,122.4958065884
1,-4.8248718,-2.6281822,5.3348176,-31.5208874694,-17.1699143126,34.8523633808
1,-0.0784532,-1.2160246,12.748645,-0.5125347556,-7.9442887118,83.286897785
1,-20.0840192,2.4320492,2.4320492,-131.2088974336,15.8885774236,15.8885774236
1,-1.4121576,-2.9812216,9.8851032,-9.2256256008,-19.4763207128,64.5793792056
1,-6.9431082,-0.4314926,10.002783,-45.3593258706,-2.8189411558,65.348181339
1,0.784532,0.2353596,9.5320638,5.125347556,1.5376042668,62.2729728054
1,-0.1176798,-0.1176798,9.3751574,-0.7688021334,-0.7688021334,61.2479032942
1,0.2353596,-0.2745862,9.3359308,1.5376042668,-1.7938716446,60.9916359164
1,0.1569064,-0.1569064,9.2574776,1.0250695112,-1.0250695112,60.4791011608
1,0.4707192,0.0784532,8.8652116,3.0752085336,0.5125347556,57.9164273828
1,0.784532,-0.392266,9.414384,5.125347556,-2.562673778,61.504170672
1,-0.0784532,-0.2353596,9.3359308,-0.5125347556,-1.5376042668,60.9916359164
1,0.0784532,-0.1569064,9.1397978,0.5125347556,-1.0250695112,59.7102990274
1,-7.3353742,-2.549729,2.8635418,-47.9219996486,-16.657379557,18.7075185794
1,-0.980665,0.0392266,9.5712904,-6.406684445,0.2562673778,62.5292401832
1,0.5099458,-0.1569064,9.0613446,3.3314759114,-1.0250695112,59.1977642718
1,-1.7259704,-0.392266,12.2779258,-11.2757646232,-2.562673778,80.2116892514
1,0.9022118,-0.196133,9.218251,5.8941496894,-1.281336889,60.222833783
1,0.0784532,-0.1569064,9.2574776,0.5125347556,-1.0250695112,60.4791011608
1,-20.0840192,0.980665,1.4906108,-131.2088974336,6.406684445,9.7381603564
1,-0.0392266,-0.1569064,9.1790244,-0.2562673778,-1.0250695112,59.9665664052
1,0.2353596,-0.196133,8.825985,1.5376042668,-1.281336889,57.660160005
1,-0.6668522,-3.2950344,13.4939504,-4.3565454226,-21.5264597352,88.1559779632
1,-2.0790098,-0.784532,10.395049,-13.5821710234,-5.125347556,67.910855117
1,2.9812216,-1.0198916,-1.8436502,19.4763207128,-6.6629518228,-12.0445667566
1,-3.8442068,2.2359162,20.0447926,-25.1142030244,14.6072405346,130.9526300558
1,-1.765197,-0.1176798,13.2585908,-11.532032001,-0.7688021334,86.6183736964
1,4.7464186,-0.4314926,7.0215614,31.0083527138,-2.8189411558,45.8718606262
1,15.1806942,2.8635418,3.138128,99.1754752086,18.7075185794,20.501390224
1,-0.5099458,-0.196133,9.80665,-3.3314759114,-1.281336889,64.06684445
1,-1.0198916,-0.5099458,11.964113,-6.6629518228,-3.3314759114,78.161550229
1,0.784532,0.1569064,10.002783,5.125347556,1.0250695112,65.348181339
1,-1.0198916,-0.0392266,9.80665,-6.6629518228,-0.2562673778,64.06684445
1,6.0016698,-8.3944924,20.0447926,39.2089088034,-54.8412188492,130.9526300558
1,1.2552512,-0.6668522,10.3165958,8.2005560896,-4.3565454226,67.3983203614
1,-0.0784532,-0.196133,9.2967042,-0.5125347556,-1.281336889,60.7353685386
1,0.4707192,-0.0784532,9.6497436,3.0752085336,-0.5125347556,63.0417749388
1,0.4707192,-0.4707192,9.022118,3.0752085336,-3.0752085336,58.941496894
1,0.8237586,-0.0392266,8.825985,5.3816149338,-0.2562673778,57.660160005
1,2.5889556,0.196133,7.4922806,16.9136469348,1.281336889,48.9470691598
1,-0.6276256,-0.2353596,9.8851032,-4.1002780448,-1.5376042668,64.5793792056
1,0.3138128,0.4707192,13.4154972,2.0501390224,3.0752085336,87.6434432076
1,0.588399,0.1176798,9.414384,3.844010667,0.7688021334,61.504170672
1,0.392266,1.3337044,12.356379,2.562673778,8.7130908452,80.724224007
1,-0.2745862,0.0784532,10.9442214,-1.7938716446,0.5125347556,71.4985984062
1,-0.0392266,-0.5099458,10.2381426,-0.2562673778,-3.3314759114,66.8857856058
1,2.6281822,-0.5099458,13.4547238,17.1699143126,-3.3314759114,87.8997105854
1,0.8237586,-0.0784532,9.0613446,5.3816149338,-0.5125347556,59.1977642718
1,2.5105024,-0.784532,9.5712904,16.4011121792,-5.125347556,62.5292401832
1,0.4314926,0.2745862,9.2574776,2.8189411558,1.7938716446,60.4791011608
1,-4.0011132,-2.6674088,-3.7657536,-26.1392725356,-17.4261816904,-24.6016682688
1,-0.0392266,0.1569064,9.610517,-0.2562673778,1.0250695112,62.785507561
1,0.3138128,-0.196133,9.4536106,2.0501390224,-1.281336889,61.7604380498
1,0.6668522,-0.196133,9.4928372,4.3565454226,-1.281336889,62.0167054276
1,3.8049802,8.3160392,-6.864655,24.8579356466,54.3286840936,-44.846791115
1,0.196133,-0.9022118,9.5712904,1.281336889,-5.8941496894,62.5292401832
1,-2.2751428,0.196133,20.0447926,-14.8635079124,1.281336889,130.9526300558
1,1.2944778,-0.2745862,9.1397978,8.4568234674,-1.7938716446,59.7102990274
1,0.5099458,-0.6276256,10.0420096,3.3314759114,-4.1002780448,65.6044487168
1,0.2745862,-0.392266,9.610517,1.7938716446,-2.562673778,62.785507561
1,-0.1176798,-0.1569064,9.1397978,-0.7688021334,-1.0250695112,59.7102990274
1,-6.7862018,-2.7850886,6.3939358,-44.3342563594,-18.1949838238,41.7715825814
1,2.0397832,-0.392266,9.3751574,13.3259036456,-2.562673778,61.2479032942
1,-6.3547092,-2.157463,-5.4132708,-41.5153152036,-14.094705779,-35.3648981364
1,5.295591,-2.7850886,2.3143694,34.596096003,-18.1949838238,15.1197752902
1,2.2359162,-0.7060788,11.2972608,14.6072405346,-4.6128128004,73.8050048064
1,0.3138128,-0.1569064,8.6690786,2.0501390224,-1.0250695112,56.6350904938
1,0.3530394,-0.0784532,10.0420096,2.3064064002,-0.5125347556,65.6044487168
1,1.1375714,-0.3530394,7.5315072,7.4317539562,-2.3064064002,49.2033365376
1,0.5491724,0.0392266,9.6497436,3.5877432892,0.2562673778,63.0417749388
1,0.588399,-0.0392266,9.2574776,3.844010667,-0.2562673778,60.4791011608
1,-0.392266,-1.4121576,-3.6873004,-2.562673778,-9.2256256008,-24.0891335132
1,0.2353596,-0.1176798,9.7281968,1.5376042668,-0.7688021334,63.5543096944
1,-0.0784532,-0.196133,9.218251,-0.5125347556,-1.281336889,60.222833783
1,-1.4906108,-0.0392266,10.8657682,-9.7381603564,-0.2562673778,70.9860636506
1,1.2552512,-0.196133,8.433719,8.2005560896,-1.281336889,55.097486227
1,0.9414384,-0.3138128,9.4536106,6.1504170672,-2.0501390224,61.7604380498
1,-5.6094038,-1.6867438,9.1005712,-36.6462350254,-11.0194972454,59.4540316496
1,-0.5099458,0.5099458,6.0408964,-3.3314759114,3.3314759114,39.4651761812
1,1.0983448,-0.0392266,9.1005712,7.1754865784,-0.2562673778,59.4540316496
1,2.9027684,-0.7060788,6.1978028,18.9637859572,-4.6128128004,40.4902456924
1,17.3773838,-2.3928226,3.4911674,113.5264483654,-15.6323100458,22.8077966242
1,0.588399,-0.0784532,9.6889702,3.844010667,-0.5125347556,63.2980423166
1,-0.0784532,-0.196133,9.2967042,-0.5125347556,-1.281336889,60.7353685386
1,1.0983448,-0.3530394,8.9828914,7.1754865784,-2.3064064002,58.6852295162
1,0.4707192,-0.2745862,9.1005712,3.0752085336,-1.7938716446,59.4540316496
1,5.5309506,-2.745862,10.1204628,36.1337002698,-17.938716446,66.1169834724
1,1.2944778,-0.2353596,7.0215614,8.4568234674,-1.5376042668,45.8718606262
1,-0.7060788,0.5491724,9.1005712,-4.6128128004,3.5877432892,59.4540316496
1,5.8447634,-2.353596,-1.1375714,38.1838392922,-15.376042668,-7.4317539562
1,-0.1176798,-0.2353596,9.218251,-0.7688021334,-1.5376042668,60.222833783
1,-1.8044236,-2.1966896,-4.2364728,-11.7882993788,-14.3509731568,-27.6768768024
1,4.8248718,1.176798,20.0447926,31.5208874694,7.688021334,130.9526300558
1,-7.2961476,0.0784532,7.2176944,-47.6657322708,0.5125347556,47.1531975152
1,8.629852,-1.765197,18.5149552,56.378823116,-11.532032001,120.9582023216
1,-8.0806796,0.4314926,6.7862018,-52.7910798268,2.8189411558,44.3342563594
1,4.903325,-0.7453054,15.494507,32.033422225,-4.8690801782,101.225614231
1,0.392266,-0.1176798,8.237586,2.562673778,-0.7688021334,53.816149338
1,-0.3138128,-0.392266,11.6110736,-2.0501390224,-2.562673778,75.8551438288
1,-0.4707192,-0.1569064,9.6497436,-3.0752085336,-1.0250695112,63.0417749388
1,-0.3138128,-0.588399,9.5320638,-2.0501390224,-3.844010667,62.2729728054
1,0.1176798,-0.1176798,8.9044382,0.7688021334,-0.7688021334,58.1726947606
0,-0.0392266,-0.196133,9.218251,-0.2562673778,-1.281336889,60.222833783
0,2.6674088,-0.392266,9.9635564,17.4261816904,-2.562673778,65.0919139612
0,-2.745862,0.0784532,10.7088618,-17.938716446,0.5125347556,69.9609941394
0,0.9022118,0.784532,8.7083052,5.8941496894,5.125347556,56.8913578716
0,4.7856452,-0.0392266,8.9828914,31.2646200916,-0.2562673778,58.6852295162
0,3.8049802,-0.3530394,10.4342756,24.8579356466,-2.3064064002,68.1671224948
0,-0.0392266,-0.1569064,9.2574776,-0.2562673778,-1.0250695112,60.4791011608
0,-1.8044236,0.1569064,11.179581,-11.7882993788,1.0250695112,73.036202673
0,-9.2574776,-1.2160246,11.4933938,-60.4791011608,-7.9442887118,75.0863416954
0,8.0022264,-0.196133,10.2773692,52.2785450712,-1.281336889,67.1420529836
0,-0.0784532,-0.3138128,9.1005712,-0.5125347556,-2.0501390224,59.4540316496
0,3.2165812,-0.8237586,10.4342756,21.0139249796,-5.3816149338,68.1671224948
0,6.1978028,-0.7060788,7.5315072,40.4902456924,-4.6128128004,49.2033365376
0,-1.2552512,-0.7060788,10.2381426,-8.2005560896,-4.6128128004,66.8857856058
0,2.157463,-0.0392266,11.179581,14.094705779,-0.2562673778,73.036202673
0,5.6486304,-0.8237586,9.8851032,36.9025024032,-5.3816149338,64.5793792056
0,-0.3530394,-0.1176798,9.218251,-2.3064064002,-0.7688021334,60.222833783
0,8.629852,2.2359162,17.3773838,56.378823116,14.6072405346,113.5264483654
0,-2.8635418,-0.9022118,9.8458766,-18.7075185794,-5.8941496894,64.3231118278
0,2.8243152,-0.4707192,8.629852,18.4512512016,-3.0752085336,56.378823116
0,0.3138128,-0.3138128,9.1790244,2.0501390224,-2.0501390224,59.9665664052
0,-6.276256,18.3188222,20.0447926,-41.002780448,119.6768654326,130.9526300558
0,0.7060788,-0.2745862,8.9828914,4.6128128004,-1.7938716446,58.6852295162
0,-0.4707192,0.196133,8.9436648,-3.0752085336,1.281336889,58.4289621384
0,0.2353596,-0.1569064,9.2574776,1.5376042668,-1.0250695112,60.4791011608
0,-11.375714,-3.8442068,12.4348322,-74.317539562,-25.1142030244,81.2367587626
0,1.96133,-0.196133,7.3353742,12.81336889,-1.281336889,47.9219996486
0,0.3138128,-0.0392266,9.1790244,2.0501390224,-0.2562673778,59.9665664052
0,-0.0784532,-0.2353596,9.2967042,-0.5125347556,-1.5376042668,60.7353685386
0,-2.5105024,-0.3138128,10.3165958,-16.4011121792,-2.0501390224,67.3983203614
0,-4.7856452,-0.8629852,9.6497436,-31.2646200916,-5.6378823116,63.0417749388
0,0.5491724,-0.7453054,10.6696352,3.5877432892,-4.8690801782,69.7047267616
0,-20.0840192,-4.1580196,20.0447926,-131.2088974336,-27.1643420468,130.9526300558
0,1.5298374,-0.5099458,10.6696352,9.9944277342,-3.3314759114,69.7047267616
0,2.3928226,-0.1569064,10.8657682,15.6323100458,-1.0250695112,70.9860636506
0,-3.4127142,0.1569064,8.9044382,-22.2952618686,1.0250695112,58.1726947606
0,-1.5298374,0.4707192,7.060788,-9.9944277342,3.0752085336,46.128128004
0,3.4519408,-0.1569064,10.787315,22.5515292464,-1.0250695112,70.473528895
0,-10.7480884,-5.3740442,13.1016844,-70.2172615172,-35.1086307586,85.5933041852
0,-0.0392266,-0.2353596,9.2967042,-0.2562673778,-1.5376042668,60.7353685386
0,-0.3530394,-0.196133,9.5712904,-2.3064064002,-1.281336889,62.5292401832
0,-3.4127142,0.1176798,9.022118,-22.2952618686,0.7688021334,58.941496894
0,-6.0016698,1.4121576,11.1403544,-39.2089088034,9.2256256008,72.7799352952
0,-10.6304086,-1.6867438,12.4348322,-69.4484593838,-11.0194972454,81.2367587626
0,-0.7060788,-0.6668522,9.7281968,-4.6128128004,-4.3565454226,63.5543096944
0,-0.1569064,-0.3530394,9.414384,-1.0250695112,-2.3064064002,61.504170672
0,-0.8629852,-0.6668522,10.395049,-5.6378823116,-4.3565454226,67.910855117
0,-0.4707192,-0.3138128,9.414384,-3.0752085336,-2.0501390224,61.504170672
0,-2.7850886,-0.6276256,8.9828914,-18.1949838238,-4.1002780448,58.6852295162
0,-6.0408964,-1.8044236,9.414384,-39.4651761812,-11.7882993788,61.504170672
0,-0.8629852,-0.784532,9.7674234,-5.6378823116,-5.125347556,63.8105770722
0,-0.9414384,-0.392266,9.3751574,-6.1504170672,-2.562673778,61.2479032942
0,0.9022118,-2.7066354,5.8055368,5.8941496894,-17.6824490682,37.9275719144
0,-0.2745862,-0.1176798,6.472389,-1.7938716446,-0.7688021334,42.284117337
0,-0.7060788,-0.1569064,9.3751574,-4.6128128004,-1.0250695112,61.2479032942
0,-2.1182364,-0.2353596,10.5127288,-13.8384384012,-1.5376042668,68.6796572504
0,-0.9414384,-0.392266,8.9828914,-6.1504170672,-2.562673778,58.6852295162
0,2.157463,-0.2745862,8.9436648,14.094705779,-1.7938716446,58.4289621384
0,0.8629852,-0.196133,9.3359308,5.6378823116,-1.281336889,60.9916359164
0,-0.4314926,-0.6276256,8.3552658,-2.8189411558,-4.1002780448,54.5849514714
0,-0.8629852,-1.372931,12.0033396,-5.6378823116,-8.969358223,78.4178176068
0,2.353596,-0.8237586,7.649187,15.376042668,-5.3816149338,49.972138671
0,3.4519408,-1.0198916,9.9243298,22.5515292464,-6.6629518228,64.8356465834
0,-6.8254284,0.2745862,2.1182364,-44.5905237372,1.7938716446,13.8384384012
0,-0.196133,-0.1176798,9.1790244,-1.281336889,-0.7688021334,59.9665664052
0,-0.3530394,-0.1569064,9.4536106,-2.3064064002,-1.0250695112,61.7604380498
0,-1.0198916,-1.0591182,9.3359308,-6.6629518228,-6.9192192006,60.9916359164
0,-1.7259704,-0.0784532,10.002783,-11.2757646232,-0.5125347556,65.348181339
0,-0.7060788,-0.4314926,9.4536106,-4.6128128004,-2.8189411558,61.7604380498
0,-0.392266,-0.196133,9.7674234,-2.562673778,-1.281336889,63.8105770722
0,-4.6679654,-0.1176798,11.5326204,-30.4958179582,-0.7688021334,75.3426090732
0,20.0447926,-8.629852,12.3171524,130.9526300558,-56.378823116,80.4679566292
0,0.2745862,-0.2353596,7.453054,1.7938716446,-1.5376042668,48.690801782
0,-7.0215614,0.4707192,13.0624578,-45.8718606262,3.0752085336,85.3370368074
